length,weight,Cluster
1.5309765959208792,-0.6441469613311821,3
1.6730081513143384,-0.7388226048864568,3
1.713068333604801,-1.196421548736954,1
1.6238433821396796,-0.8177189745158533,3
1.6365898037775541,-1.196421548736954,1
1.6238433821396796,-1.0544080834040415,3
1.638410721154393,-1.6697997665133308,1
1.8186815414614759,-1.3226557401439878,1
1.702142829343766,-1.133304453033437,1
1.36709403200535,-1.4015521097733843,1
1.541902100181915,-1.5909033968839343,1
1.66936631656066,-1.543565575106297,1
1.5673949434576635,-0.8650567962934906,3
1.4854536614998988,-1.0544080834040415,3
1.5764995303418596,-1.6382412186615725,1
1.7076055814742837,-1.3226557401439878,1
1.6147387952554835,-0.7388226048864568,3
1.7494866811415852,-0.4547956742206314,3
1.6493362254154287,-1.843371779698002,1
1.5928877867334126,-1.1490837269593168,1
1.4927373310072556,-0.6599262352570611,3
1.4362888923252402,-0.36012003066535603,3
1.671187233937499,-1.3542142879957464,1
1.4963791657609347,-1.496227753328659,1
1.713068333604801,-1.1490837269593168,1
1.4162588011800088,-0.7230433309605779,3
1.6875754903290519,-1.196421548736954,1
1.4290052228178833,-1.1017459051816787,1
1.6493362254154287,-0.9755117137746455,3
1.60017145624077,-1.3226557401439878,1
1.7950096155625654,-1.1806422748110752,1
1.5291556785440403,-1.1806422748110752,1
1.7094264988511225,-1.259538644440471,1
1.7786213591710127,-0.7861604266640948,3
1.601992373617609,-0.8808360702193702,3
1.6293061342701969,-1.906488875401519,1
1.4035123795421343,-1.1806422748110752,1
1.7003219119669264,-1.306876466218109,1
1.4453934792094363,-0.37589930459123494,3
1.541902100181915,-1.306876466218109,1
1.3379593539759225,-0.26544438711008067,3
1.616559712632323,-1.1017459051816787,3
1.55282760444295,-1.1175251791075582,1
1.652978060169107,-0.6599262352570611,3
1.7822631939246916,-0.8808360702193702,3
1.5491857696892717,-1.4646692054769013,1
1.844174384737225,-0.6599262352570611,3
1.4872745788767383,-1.4804484794027801,1
1.5491857696892717,-0.9281738919970075,3
1.6311270516470364,-0.5810298656276652,3
1.7167101683584793,-0.8492775223676118,3
1.7039637467206048,-1.2122008226628336,1
1.5091255873988092,-0.8966153441452491,3
1.6620826470533032,-0.9123946180711286,3
1.3962287100347777,-1.259538644440471,1
1.5182301742830047,-1.2437593705145922,1
1.5546485218197896,-0.6757055091829406,3
1.3743777015127068,-0.8177189745158533,3
1.7094264988511225,-0.6283676874053026,3
1.6420525559080714,-0.9755117137746455,3
1.5783204477186992,-0.7072640570346983,3
1.521872009036683,-1.4173313836992631,1
1.5983505388639305,-0.7546018788123364,3
1.7513075985184245,-0.8492775223676118,3
1.6620826470533032,-0.6757055091829406,3
1.5327975132977187,-1.7960339579203648,1
1.6329479690238757,-1.4488899315510217,1
1.802293285069923,-2.0327230668085527,1
1.4472143965862752,-0.6914847831088194,3
1.3980496274116163,-0.42323712636887295,3
1.3689149493821888,-0.3285614828135976,3
1.5291556785440403,-0.7861604266640948,3
1.527334761167201,-1.6697997665133308,1
1.5947087041102521,-0.5494713177759067,3
1.4453934792094363,-0.9439531659228871,3
1.6475153080385891,-1.4804484794027801,1
1.4508562313399542,-1.3226557401439878,1
1.4581399008473108,-1.1017459051816787,1
1.2924364195549423,-1.1490837269593168,1
1.4727072398620242,-1.2910971922922294,1
1.7786213591710127,-1.543565575106297,1
1.6056342083712871,-0.5810298656276652,3
1.538260265428236,-0.8966153441452491,3
1.601992373617609,-1.2910971922922294,1
1.643873473284911,-0.8808360702193702,3
1.6420525559080714,-1.2910971922922294,1
1.541902100181915,-1.1806422748110752,1
1.8113978719541184,-1.369993561921626,1
1.5455439349355933,-1.5277863011804176,1
1.7567703506489425,-1.0386288094781624,3
1.5309765959208792,-1.1175251791075582,1
1.5346184306745576,-0.5810298656276652,3
1.3816613710200636,-1.559344849032176,1
1.4672444877315072,-1.843371779698002,1
1.652978060169107,-1.4173313836992631,1
1.272406328409711,-1.6855790404392097,1
1.7640540201562993,-0.9281738919970075,3
1.5837831998492164,-1.2122008226628336,1
1.6839336555753734,-0.8334982484417321,3
1.5400811828050756,-1.9538266971791562,1
1.6293061342701969,-1.3542142879957464,1
1.4235424706873656,-0.7861604266640948,3
1.3161083454538518,-1.1175251791075582,1
1.638410721154393,-1.1648630008851957,1
1.4053332969189738,-1.7486961361427267,1
1.8113978719541184,-0.5021334959982687,3
1.4945582483840951,-0.7072640570346983,3
1.643873473284911,-1.4173313836992631,1
1.660261729676464,-1.369993561921626,1
1.538260265428236,-1.3226557401439878,1
1.6365898037775541,-1.4488899315510217,1
1.696680077213248,-1.007070261626404,3
1.4745281572388638,-1.7960339579203648,1
1.7258147552426755,-1.5277863011804176,1
1.6620826470533032,-1.0859666312557998,3
1.6657244818069816,-1.4646692054769013,1
1.7513075985184245,-1.133304453033437,1
1.4544980660936326,-1.133304453033437,1
1.6493362254154287,-1.606682670809814,1
1.5127674221524876,-0.9755117137746455,3
1.6784709034448562,0.176375282814537,1
1.4818118267462206,-1.1490837269593168,1
1.5473648523124321,-1.0859666312557998,3
1.5145883395293265,-1.622461944735693,1
1.5892459519797342,-0.4547956742206314,3
1.5582903565734678,-1.4488899315510217,1
1.7094264988511225,-0.6914847831088194,3
1.6202015473860012,-1.5751241229580555,1
1.771337689663656,-0.6283676874053026,3
1.7786213591710127,-0.7861604266640948,3
1.5601112739503067,-1.2437593705145922,1
1.4016914621652947,-0.6914847831088194,3
1.5327975132977187,-1.259538644440471,1
1.4982000831377735,-1.4804484794027801,1
1.7840841113015304,-0.7072640570346983,3
1.4508562313399542,-1.606682670809814,1
1.6566198949227855,-0.7703811527382153,3
1.5164092569061658,-1.4488899315510217,1
1.5746786129650208,-1.5120070272545385,1
1.6402316385312325,-1.2279800965887124,1
1.5673949434576635,-1.9696059711050358,1
1.3962287100347777,-1.1017459051816787,1
1.6784709034448562,-0.9912909877005245,3
1.7786213591710127,-1.1806422748110752,1
1.569215860834503,-1.306876466218109,1
1.660261729676464,-0.6914847831088194,3
1.8095769545772795,-1.8118132318462437,1
1.5127674221524876,-0.8177189745158533,3
1.6566198949227855,-0.8492775223676118,3
1.4963791657609347,-1.070187357329921,3
1.5309765959208792,-1.5277863011804176,1
1.6238433821396796,-1.0386288094781624,3
1.3033619238159773,-0.4863542220723899,3
1.3161083454538518,-1.2437593705145922,1
1.5673949434576635,-1.559344849032176,1
1.5455439349355933,-0.959732439848766,3
1.6456943906617505,-0.8966153441452491,3
1.6730081513143384,-0.8177189745158533,3
1.5091255873988092,-1.5277863011804176,1
1.4890954962535772,-0.8177189745158533,3
1.563753108703985,-0.7388226048864568,3
1.5127674221524876,-1.2279800965887124,1
1.585604117226056,-0.9281738919970075,3
1.5983505388639305,-0.8808360702193702,3
1.4982000831377735,-0.9123946180711286,3
1.6074551257481267,-1.2122008226628336,1
1.5473648523124321,-0.959732439848766,3
1.3361384365990832,-0.3285614828135976,3
1.5309765959208792,-1.5277863011804176,1
1.6365898037775541,-1.7486961361427267,1
1.7349193421268718,-0.6283676874053026,3
1.5837831998492164,-1.6855790404392097,1
1.3507057756137972,-1.4488899315510217,1
1.6748290686911773,-0.8650567962934906,3
1.5036628352682913,-1.3226557401439878,1
1.7057846640974443,-2.190515806067345,1
1.4636026529778288,-1.606682670809814,1
1.6420525559080714,-1.3542142879957464,1
1.8368907152298677,-0.9755117137746455,3
1.6202015473860012,-1.4646692054769013,1
1.7148892509816405,-1.2753179183663506,1
1.7294565899963539,-1.7329168622168478,1
1.3780195362663852,-1.1175251791075582,1
1.5182301742830047,-0.4705749481465103,3
1.3944077926579381,-0.6914847831088194,3
1.452677148716793,-0.5968091395535441,3
1.4799909093693817,-1.133304453033437,1
1.6821127381985346,-1.5120070272545385,1
1.4453934792094363,-1.1490837269593168,1
1.4836327441230601,-0.9755117137746455,3
1.6202015473860012,-0.8808360702193702,3
1.612917877878644,-1.0859666312557998,3
1.6475153080385891,-1.2437593705145922,1
1.4982000831377735,-1.1648630008851957,1
1.616559712632323,-0.8808360702193702,3
1.5400811828050756,-0.7861604266640948,3
1.569215860834503,-1.5120070272545385,1
1.4799909093693817,-1.559344849032176,1
1.5000210005146128,-1.5909033968839343,1
1.671187233937499,-1.2122008226628336,1
1.4381098097020797,-1.306876466218109,1
1.6293061342701969,-0.6125884134794237,3
1.62202246476284,-0.8808360702193702,3
1.5601112739503067,-1.369993561921626,1
1.5837831998492164,-0.7230433309605779,3
1.6256642995165185,-1.7486961361427267,1
1.7094264988511225,-1.1017459051816787,3
1.4581399008473108,-0.4547956742206314,3
1.410796049049491,-1.3384350140698675,1
1.6748290686911773,-1.306876466218109,1
1.5910668693565737,-0.5336920438500272,3
1.6056342083712871,-0.8808360702193702,3
1.5327975132977187,-0.9755117137746455,3
1.4672444877315072,-1.543565575106297,1
1.7239938378658366,-1.0544080834040415,3
1.6566198949227855,-1.3226557401439878,1
1.62202246476284,-1.2753179183663506,1
1.5255138437903621,-0.6125884134794237,3
1.5728576955881814,-1.7486961361427267,1
1.3270338497148875,-1.7486961361427267,1
1.4727072398620242,-1.2910971922922294,1
1.6256642995165185,-0.2338858392583222,3
1.4399307270789186,-1.2279800965887124,1
1.685754572952213,-0.9912909877005245,3
1.527334761167201,-1.5277863011804176,1
1.5746786129650208,-0.7230433309605779,3
1.4854536614998988,-0.42323712636887295,3
1.7057846640974443,-0.9912909877005245,3
1.5746786129650208,-1.1175251791075582,1
1.3889450405274208,-1.4804484794027801,1
1.6347688864007146,-1.3384350140698675,1
1.680291820821695,-1.559344849032176,1
1.612917877878644,-0.7388226048864568,3
1.7822631939246916,-0.6125884134794237,3
1.652978060169107,0.22371310459217503,1
1.7367402595037111,-1.6697997665133308,1
1.4781699919925422,-1.6382412186615725,1
1.652978060169107,-1.1017459051816787,3
0.8080723973157106,-0.4074578524429934,0
0.28729002753969474,-0.3285614828135976,0
0.21627424984296523,-0.5652505917017856,0
0.3801568137584944,-0.4074578524429934,0
1.055717160565844,-0.21810656533244335,0
0.6387270812696635,-0.28122366103596025,0
0.3364547967143535,-0.42323712636887295,0
0.4966955258762044,-0.312782208887718,0
0.795325975677836,-0.36012003066535603,0
0.7334147848653026,-0.4390164002947518,0
0.4402470871941889,-0.37589930459123494,0
1.086672755972111,-0.15498946962892643,0
0.25815534951026725,-0.3285614828135976,0
0.9027601009113497,-0.1865480174806849,0
0.33281296196067517,-0.4547956742206314,0
0.423858830802636,-0.42323712636887295,0
0.38379864851217277,-0.4074578524429934,0
1.0302243172900947,-0.1865480174806849,0
0.5749949730802907,-0.28122366103596025,0
0.3492012183522281,-0.4074578524429934,0
0.4202169960489576,-0.4705749481465103,0
0.5276511212824714,-0.4074578524429934,0
0.4712026826004553,-0.34434075673947645,0
0.19442324132089445,-0.5810298656276652,0
0.5221883691519535,-0.4547956742206314,0
0.8262815710841029,-0.29700293496183916,0
0.880909092389279,-0.21810656533244335,0
0.23266250623451815,-0.4547956742206314,0
0.5221883691519535,-0.4074578524429934,0
0.7898632235473182,-0.3285614828135976,0
0.6460107507770202,-0.37589930459123494,0
0.8098933146925494,-0.1865480174806849,0
0.4402470871941889,-0.37589930459123494,0
0.7625494628947301,-0.26544438711008067,0
0.4001869049037257,-0.5336920438500272,0
0.31278287081544387,-0.36012003066535603,0
0.05603352068111402,-0.5021334959982687,0
0.31460378819228274,-0.4074578524429934,0
0.4894118563688477,-0.1865480174806849,0
0.6132342379939143,-0.2338858392583222,0
0.28729002753969474,-0.4390164002947518,0
1.033866152043773,-0.20232729140656378,0
0.5149046996445968,-0.4705749481465103,0
0.19624415869773393,-0.5021334959982687,0
0.7042801068358752,-0.34434075673947645,0
0.3419175488448714,-0.5021334959982687,0
0.30549920130808655,-0.4074578524429934,0
0.9446412005786518,-0.21810656533244335,0
0.853595331736691,-0.2338858392583222,0
0.4402470871941889,-0.4390164002947518,0
0.7479821238800161,-0.3916785785171145,0
1.053896243189005,-0.012976004296013036,1
0.2909318622933731,-0.4863542220723899,0
0.8262815710841029,-0.13921019570304685,0
0.6223388248781105,-0.4547956742206314,0
0.46027717833942017,-0.5336920438500272,0
0.43660525244051057,-0.37589930459123494,0
0.46027717833942017,-0.37589930459123494,0
0.4693817652236164,-0.36012003066535603,0
0.8827300097661185,-0.12343092177716798,0
0.1234074636241649,-0.4705749481465103,0
0.6478316681538597,-0.4390164002947518,0
0.7789377192862831,-0.4547956742206314,0
0.3728731442511377,-0.4390164002947518,0
0.1634676459146281,-0.4074578524429934,0
0.5476812124277026,-0.4705749481465103,0
0.7152056110969103,-0.1865480174806849,0
0.3546639704827453,-0.4074578524429934,0
0.4020078222805652,-0.36012003066535603,0
0.6787872635601261,-0.4074578524429934,0
0.40564965703424355,-0.28122366103596025,0
0.562248551442416,-0.3916785785171145,0
0.6132342379939143,-0.4074578524429934,0
0.7133846937200714,-0.3916785785171145,0
0.6241597422549494,-0.28122366103596025,0
0.35102213572906693,-0.3916785785171145,0
0.4311425003099927,-0.29700293496183916,0
0.24722984524923156,-0.37589930459123494,0
0.23084158885767864,-0.4705749481465103,0
0.667861759299091,-0.1865480174806849,0
0.8353861579682985,-0.34434075673947645,0
0.6423689160233419,-0.1865480174806849,0
0.5440393776740243,-0.37589930459123494,0
0.5458602950508632,-0.5179127699241484,0
0.5276511212824714,-0.21810656533244335,0
0.764370380271569,-0.12343092177716798,0
0.4766654347309731,-0.3285614828135976,0
0.4202169960489576,-0.37589930459123494,0
0.3164247055691222,-0.42323712636887295,0
0.46756084784677693,-0.4390164002947518,0
0.43478433506367103,-0.34434075673947645,0
0.5531439645582206,-0.4074578524429934,0
0.3291711272069968,-0.5810298656276652,0
0.9519248700860085,-0.3285614828135976,0
0.46027717833942017,-0.26544438711008067,0
0.6842500156906439,-0.34434075673947645,0
0.5932041468486831,-0.3285614828135976,0
0.9409993658249735,-0.312782208887718,0
0.16164672853778858,-0.42323712636887295,0
0.451172591455224,-0.4705749481465103,0
0.3182456229459611,-0.4863542220723899,0
0.42750066555631433,-0.42323712636887295,0
0.6842500156906439,-0.312782208887718,0
0.11248195936312982,-0.42323712636887295,0
0.5021582780067223,-0.29700293496183916,0
0.2454089278723927,-0.5179127699241484,0
0.39836598752688684,-0.6599262352570611,0
0.4220379134257965,-0.34434075673947645,0
0.5604276340655773,-0.4863542220723899,0
0.49487460849936554,-0.4390164002947518,0
0.6205179075012711,-0.37589930459123494,0
0.2526925973797494,-0.36012003066535603,0
0.18531865443669823,-0.5968091395535441,0
0.39108231801953014,-0.4074578524429934,0
1.0211197304058985,-0.20232729140656378,0
0.49305369112252606,-0.5179127699241484,0
0.6278015770086278,-0.21810656533244335,0
0.991985052376471,-0.312782208887718,0
0.6642199245454126,-0.28122366103596025,0
0.46756084784677693,-0.312782208887718,0
0.8335652405914596,-0.2338858392583222,0
0.5185465343982751,-0.3916785785171145,0
0.8189979015767457,-0.312782208887718,0
0.3583058052364243,-0.34434075673947645,0
0.40564965703424355,-0.4074578524429934,0
0.21627424984296523,-0.5968091395535441,0
0.14343755476939682,-0.5494713177759067,0
0.4074705744110831,-0.36012003066535603,0
0.5913832294718435,-0.36012003066535603,0
0.609592403240236,-0.24966511318420181,0
0.5495021298045415,-0.37589930459123494,0
0.8080723973157106,-0.312782208887718,0
0.6150551553707538,-0.4705749481465103,0
1.0429707389279694,-0.15498946962892643,0
0.4584562609625807,-0.2338858392583222,0
0.5567857993118989,-0.21810656533244335,0
0.48030726948465147,-0.4547956742206314,0
0.24176709311871436,-0.5968091395535441,0
0.1234074636241649,-0.5652505917017856,0
0.4712026826004553,-0.4390164002947518,0
0.8353861579682985,-0.4390164002947518,0
0.32552929245331846,-0.5652505917017856,0
0.6332643291391457,-0.26544438711008067,0
0.551323047181381,-0.5968091395535441,0
0.667861759299091,-0.21810656533244335,0
0.13797480263887896,-0.42323712636887295,0
0.7133846937200714,-0.37589930459123494,0
0.6988173547053573,-0.3285614828135976,0
0.323708375076479,-0.5179127699241484,0
0.5385766255435065,-0.34434075673947645,0
0.41111240916476144,-0.3916785785171145,0
0.7370566196189811,-0.42323712636887295,0
0.6915336851980006,-0.28122366103596025,0
0.6605780897917343,-0.4705749481465103,0
0.7443402891263378,-0.20232729140656378,0
0.5586067166887377,-0.4547956742206314,0
0.3182456229459611,-0.42323712636887295,0
0.32006654032280063,-0.5179127699241484,0
0.4620980957162597,-0.5021334959982687,0
0.6387270812696635,-0.1865480174806849,0
0.207169662958769,-0.4547956742206314,0
0.6441898334001813,-0.28122366103596025,0
0.4620980957162597,-0.37589930459123494,0
0.39108231801953014,-0.3916785785171145,0
0.32006654032280063,-0.36012003066535603,0
0.8663417533745655,-0.044534552147771495,0
0.3674103921206199,-0.4390164002947518,0
0.23448342361135763,-0.42323712636887295,0
0.44570983932470615,-0.5179127699241484,0
0.8444907448524948,-0.12343092177716798,0
0.24905076262607106,-0.5021334959982687,0
0.43478433506367103,-0.37589930459123494,0
0.864520835997726,-0.29700293496183916,0
0.35102213572906693,-0.4074578524429934,0
0.41111240916476144,-0.4390164002947518,0
0.5349347907898281,-0.24966511318420181,0
0.296394614423891,-0.4390164002947518,0
0.764370380271569,-0.3285614828135976,0
1.0211197304058985,-0.4390164002947518,0
0.6314434117623068,-0.3916785785171145,0
0.30549920130808655,-0.5021334959982687,0
0.2945736970470515,-0.28122366103596025,0
0.6897127678211618,-0.4074578524429934,0
0.4566353435857418,-0.4547956742206314,0
0.9646712917238831,-0.1707687435548053,0
0.5549648819350593,-0.3285614828135976,0
0.6059505684865576,-0.20232729140656378,0
0.8481325796061732,-0.29700293496183916,0
0.48577002161516936,-0.4074578524429934,0
0.7024591894590356,-0.3916785785171145,0
0.5076210301372401,-0.4390164002947518,0
0.4493516740783851,-0.4074578524429934,0
0.4020078222805652,-0.42323712636887295,0
0.9009391835345102,-0.3916785785171145,0
0.6186969901244322,-0.37589930459123494,0
0.7315938674884631,-0.312782208887718,0
0.3710522268742989,-0.5021334959982687,0
0.22173700197348306,-0.5336920438500272,0
0.5640694688192556,-0.36012003066535603,0
0.10155645510209475,-0.4863542220723899,0
0.37469406162797725,-0.4074578524429934,0
0.9701340438544009,-0.06031382607365107,0
0.46756084784677693,-0.4547956742206314,0
0.15800489378411023,-0.42323712636887295,0
0.2727226885249807,-0.36012003066535603,0
0.7425193717494989,-0.36012003066535603,0
0.44753075670154563,-0.28122366103596025,0
0.6168760727475927,-0.37589930459123494,0
0.9464621179554906,-0.3916785785171145,0
0.8936555140271535,-0.13921019570304685,0
0.36194763999010265,-0.4074578524429934,0
0.5531439645582206,-0.26544438711008067,0
0.4402470871941889,-0.36012003066535603,0
0.2526925973797494,-0.5652505917017856,0
0.16528856329146696,-0.5494713177759067,0
0.4074705744110831,-0.29700293496183916,0
0.41839607867211814,-0.4547956742206314,0
0.8153560668230673,-0.29700293496183916,0
0.4074705744110831,-0.5179127699241484,0
1.150404864161483,-0.13921019570304685,0
0.24722984524923156,-0.5810298656276652,0
0.5476812124277026,-0.312782208887718,0
0.24176709311871436,-0.4705749481465103,0
0.4839491042383298,-0.42323712636887295,0
0.18349773705985936,-0.5179127699241484,0
0.4202169960489576,-0.4705749481465103,0
0.8098933146925494,-0.36012003066535603,0
0.8026096451851927,-0.36012003066535603,0
0.27636452327865907,-0.42323712636887295,0
0.8663417533745655,-0.4705749481465103,0
0.536755708166667,-0.3285614828135976,0
0.17803498492934153,-0.42323712636887295,0
0.795325975677836,-0.5021334959982687,0
0.9209692746797422,-0.36012003066535603,0
0.6168760727475927,-0.1707687435548053,0
0.3291711272069968,-0.37589930459123494,0
0.4894118563688477,-0.312782208887718,0
0.5859204773413264,-0.4547956742206314,0
0.3546639704827453,-0.4074578524429934,0
0.7133846937200714,-0.28122366103596025,0
0.7844004714168009,-0.3916785785171145,0
0.567711303572934,-0.28122366103596025,0
0.19988599345141228,-0.4705749481465103,0
0.22173700197348306,-0.4074578524429934,0
0.42750066555631433,-0.36012003066535603,0
0.42567974817947485,-0.4074578524429934,0
0.9446412005786518,-0.1076516478512884,0
0.895476431403993,-0.36012003066535603,0
0.8736254228819222,-0.20232729140656378,0
0.6077714858633965,-0.20232729140656378,0
0.8317443232146202,-0.312782208887718,0
0.7042801068358752,-0.20232729140656378,0
0.451172591455224,-0.3285614828135976,0
0.42750066555631433,-0.37589930459123494,0
0.3364547967143535,-0.4705749481465103,0
0.6569362550380553,-0.26544438711008067,0
0.6278015770086278,-0.3916785785171145,0
0.31278287081544387,-0.4705749481465103,0
0.2545135147565889,-0.36012003066535603,0
0.1907814065672161,-0.5179127699241484,0
0.39108231801953014,-0.37589930459123494,0
0.6715035940527694,-0.37589930459123494,0
0.7935050583009965,-0.4074578524429934,0
0.3801568137584944,-0.6441469613311821,0
0.3091410360617649,-0.3916785785171145,0
0.19988599345141228,-0.4074578524429934,0
0.38379864851217277,-0.4390164002947518,0
0.38926140064269066,-0.4390164002947518,0
0.5149046996445968,-0.4390164002947518,0
0.4784863521078126,-0.34434075673947645,0
0.18531865443669823,-0.5652505917017856,0
0.609592403240236,-0.3285614828135976,0
0.5021582780067223,-0.4074578524429934,0
0.23266250623451815,-0.5336920438500272,0
1.1212701861320555,-0.26544438711008067,0
0.5221883691519535,-0.3916785785171145,0
0.3947241527732085,-0.5494713177759067,0
0.880909092389279,-0.4863542220723899,0
0.5968459816023615,-0.37589930459123494,0
0.8281024884609418,-0.2338858392583222,0
0.47302359997729476,-0.312782208887718,0
0.4092914917879219,-0.4074578524429934,0
0.1980650760745728,-0.6283676874053026,0
0.7279520327347848,-0.1865480174806849,0
0.32006654032280063,-0.5336920438500272,0
0.7152056110969103,-0.3285614828135976,0
0.30732011868492604,-0.4390164002947518,0
0.6824290983138044,-0.37589930459123494,0
0.7734749671557652,-0.20232729140656378,0
0.44753075670154563,-0.4390164002947518,0
0.3728731442511377,-0.4863542220723899,0
0.8772672576356007,-0.21810656533244335,0
0.4766654347309731,-0.4547956742206314,0
0.6733245114296081,-0.4390164002947518,0
0.7079219415895536,-0.28122366103596025,0
0.30732011868492604,-0.37589930459123494,0
0.6278015770086278,-0.36012003066535603,0
0.4438889219478673,-0.4705749481465103,0
0.3637685573669415,-0.4390164002947518,0
0.6041296511097182,-0.36012003066535603,0
0.5039791953835611,-0.37589930459123494,0
0.8281024884609418,-0.34434075673947645,0
0.7279520327347848,-0.34434075673947645,0
0.26908085377130236,-0.5179127699241484,0
0.3400966314680319,-0.4863542220723899,0
0.37469406162797725,-0.26544438711008067,0
0.46027717833942017,-0.4390164002947518,0
0.6605780897917343,-0.3916785785171145,0
0.5822786425876474,-0.4390164002947518,0
0.6642199245454126,-0.36012003066535603,0
1.0375079867974515,-0.4390164002947518,0
0.5276511212824714,-0.37589930459123494,0
0.14890030689991401,-0.4863542220723899,0
0.6423689160233419,-0.5652505917017856,0
0.46573993046993806,-0.3916785785171145,0
0.8098933146925494,-0.36012003066535603,0
0.5039791953835611,-0.4074578524429934,0
0.6897127678211618,-0.28122366103596025,0
0.8135351494462284,-0.1707687435548053,0
0.6278015770086278,-0.34434075673947645,0
0.2727226885249807,-0.3285614828135976,0
0.3674103921206199,-0.42323712636887295,0
0.4712026826004553,-0.5810298656276652,0
0.822639736330424,-0.2338858392583222,0
0.9664922091007225,-0.13921019570304685,0
0.4894118563688477,-0.36012003066535603,0
0.35284305310590647,-0.28122366103596025,0
0.6278015770086278,-0.37589930459123494,0
0.296394614423891,-0.4547956742206314,0
0.7844004714168009,-0.29700293496183916,0
0.3364547967143535,-0.4547956742206314,0
0.3309920445838357,-0.36012003066535603,0
0.33463387933751404,-0.4547956742206314,0
0.01597333839065147,-0.5810298656276652,0
0.4438889219478673,-0.3285614828135976,0
0.3583058052364243,-0.6283676874053026,0
0.8208188189535851,-0.42323712636887295,0
0.4438889219478673,-0.34434075673947645,0
0.7589076281410518,-0.28122366103596025,0
0.35102213572906693,-0.37589930459123494,0
0.7570867107642123,-0.3285614828135976,0
0.8026096451851927,-0.3285614828135976,0
0.19260232394405558,-0.3916785785171145,0
0.9391784484481339,-0.2338858392583222,0
0.41839607867211814,-0.3916785785171145,0
0.3783358963816556,-0.5494713177759067,0
0.5385766255435065,-0.24966511318420181,0
0.44570983932470615,-0.36012003066535603,0
0.551323047181381,-0.36012003066535603,0
0.3492012183522281,-0.4390164002947518,0
0.5476812124277026,-0.312782208887718,0
0.1252283810010044,-0.42323712636887295,0
0.806251479938871,-0.20232729140656378,0
0.636906163892824,-0.34434075673947645,0
0.6023087337328793,-0.34434075673947645,0
0.5840995599644868,-0.5021334959982687,0
0.6241597422549494,-0.20232729140656378,0
0.17803498492934153,-0.5021334959982687,0
0.8827300097661185,-0.29700293496183916,0
0.8790881750124401,-0.28122366103596025,0
0.42567974817947485,-0.3916785785171145,0
0.7789377192862831,-0.28122366103596025,0
0.4020078222805652,-0.4390164002947518,0
0.9446412005786518,-0.24966511318420181,0
0.4020078222805652,-0.4705749481465103,0
0.42750066555631433,-0.42323712636887295,0
0.5240092865287931,-0.3916785785171145,0
0.5476812124277026,-0.37589930459123494,0
0.47484451735413363,-0.4390164002947518,0
0.20170691082825115,-0.5494713177759067,0
0.5149046996445968,-0.4863542220723899,0
0.5076210301372401,-0.4390164002947518,0
0.4438889219478673,-0.26544438711008067,0
0.4493516740783851,-0.4074578524429934,0
0.18896048919037722,-0.36012003066535603,0
0.2526925973797494,-0.5021334959982687,0
0.207169662958769,-0.5494713177759067,0
0.8736254228819222,-0.29700293496183916,0
0.46573993046993806,-0.5021334959982687,0
0.26543901901762396,-0.2338858392583222,0
0.7115637763432319,-0.3916785785171145,0
0.18349773705985936,-0.4863542220723899,0
0.6387270812696635,-0.5021334959982687,0
0.11794471149364769,-0.5336920438500272,0
0.7752958845326047,-0.4390164002947518,0
0.5003373606298828,-0.4390164002947518,0
0.4293215829331532,-0.5810298656276652,0
0.7771168019094435,-0.29700293496183916,0
0.4566353435857418,-0.29700293496183916,0
0.46573993046993806,-0.3285614828135976,0
0.37651497900481606,-0.36012003066535603,0
0.3419175488448714,-0.4705749481465103,0
0.981059548115436,-0.13921019570304685,0
0.7734749671557652,-0.2338858392583222,0
0.5932041468486831,-0.42323712636887295,0
0.6623990071685731,-0.34434075673947645,0
0.32188745769963945,-0.5336920438500272,0
0.5003373606298828,-0.4074578524429934,0
0.30732011868492604,-0.312782208887718,0
0.30549920130808655,-0.5179127699241484,0
0.26543901901762396,-0.4705749481465103,0
0.27090177114814185,-0.4390164002947518,0
0.48212818686149095,-0.34434075673947645,0
0.9573876222165264,-0.12343092177716798,0
0.46027717833942017,-0.5021334959982687,0
0.21445333246612572,-0.4863542220723899,0
0.41839607867211814,-0.3916785785171145,0
0.6733245114296081,-0.42323712636887295,0
0.38379864851217277,-0.312782208887718,0
0.6623990071685731,-0.42323712636887295,0
0.7498030412568556,-0.36012003066535603,0
0.509441947514079,-0.4390164002947518,0
0.3473803009753886,-0.3916785785171145,0
0.509441947514079,-0.3916785785171145,0
0.1707513154219848,-0.5179127699241484,0
0.2909318622933731,-0.5494713177759067,0
0.38926140064269066,-0.5494713177759067,0
0.7443402891263378,-0.36012003066535603,0
0.6878918504443222,-0.312782208887718,0
0.16710948066830644,-0.4390164002947518,0
0.7115637763432319,-0.312782208887718,0
0.8189979015767457,-0.09187237392540952,0
0.29821553180072985,-0.42323712636887295,0
0.6350852465159851,-0.42323712636887295,0
0.6278015770086278,-0.34434075673947645,0
0.8663417533745655,-0.1076516478512884,0
0.47484451735413363,-0.4863542220723899,0
0.4639190130930986,-0.4863542220723899,0
0.8936555140271535,-0.24966511318420181,0
0.24905076262607106,-0.4863542220723899,0
0.7170265284737497,-0.34434075673947645,0
0.26908085377130236,-0.36012003066535603,0
0.6623990071685731,-0.312782208887718,0
0.5895623120950048,-0.1865480174806849,0
0.3473803009753886,-0.4705749481465103,0
